name,time,flow_in,flow_out,pressure_in,pressure_out
branch1_seg0,5.0650650650650653e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.0750750750750750e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.0850850850850848e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.0950950950950946e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1051051051051055e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1151151151151153e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1251251251251251e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1351351351351349e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1451451451451446e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1551551551551555e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1651651651651653e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1751751751751751e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1851851851851849e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.1951951951951947e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2052052052052056e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2152152152152154e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2252252252252251e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2352352352352349e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2452452452452447e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2552552552552556e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2652652652652654e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2752752752752752e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2852852852852850e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.2952952952952947e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3053053053053056e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3153153153153154e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3253253253253252e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3353353353353350e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3453453453453448e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3553553553553557e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3653653653653655e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3753753753753752e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3853853853853850e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.3953953953953948e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4054054054054057e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4154154154154155e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4254254254254253e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4354354354354351e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4454454454454448e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4554554554554557e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4654654654654655e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4754754754754753e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4854854854854851e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.4954954954954960e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5055055055055058e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5155155155155156e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5255255255255253e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5355355355355351e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5455455455455460e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5555555555555558e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5655655655655656e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5755755755755754e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5855855855855852e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.5955955955955961e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6056056056056058e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6156156156156156e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6256256256256254e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6356356356356352e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6456456456456461e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6556556556556559e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6656656656656657e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6756756756756754e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6856856856856852e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.6956956956956961e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7057057057057059e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7157157157157157e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7257257257257255e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7357357357357353e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7457457457457461e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7557557557557559e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7657657657657657e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7757757757757755e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7857857857857853e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.7957957957957962e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8058058058058060e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8158158158158157e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8258258258258255e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8358358358358353e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8458458458458462e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8558558558558560e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8658658658658658e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8758758758758756e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8858858858858853e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.8958958958958962e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9059059059059060e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9159159159159158e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9259259259259256e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9359359359359354e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9459459459459463e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9559559559559561e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9659659659659658e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9759759759759756e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9859859859859854e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,5.9959959959959963e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0060060060060061e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0160160160160159e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0260260260260257e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0360360360360354e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0460460460460463e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0560560560560561e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0660660660660659e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0760760760760757e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0860860860860866e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.0960960960960964e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1061061061061062e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1161161161161159e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1261261261261257e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1361361361361366e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1461461461461464e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1561561561561562e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1661661661661660e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1761761761761758e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1861861861861867e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.1961961961961964e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2062062062062062e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2162162162162160e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2262262262262258e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2362362362362367e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2462462462462465e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2562562562562563e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2662662662662660e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2762762762762758e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2862862862862867e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.2962962962962965e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3063063063063063e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3163163163163161e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3263263263263259e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3363363363363367e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3463463463463465e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3563563563563563e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3663663663663661e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3763763763763759e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3863863863863868e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.3963963963963966e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4064064064064064e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4164164164164161e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4264264264264259e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4364364364364368e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4464464464464466e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4564564564564564e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4664664664664662e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4764764764764760e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4864864864864868e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.4964964964964966e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5065065065065064e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5165165165165162e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5265265265265260e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5365365365365369e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5465465465465467e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5565565565565564e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5665665665665662e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5765765765765760e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5865865865865869e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.5965965965965967e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6066066066066065e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6166166166166163e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6266266266266260e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6366366366366369e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6466466466466467e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6566566566566565e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6666666666666663e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6766766766766761e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6866866866866870e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.6966966966966968e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7067067067067065e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7167167167167163e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7267267267267261e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7367367367367370e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7467467467467468e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7567567567567566e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7667667667667664e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7767767767767773e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7867867867867870e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.7967967967967968e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8068068068068066e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8168168168168164e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8268268268268273e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8368368368368371e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8468468468468469e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8568568568568566e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8668668668668664e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8768768768768773e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8868868868868871e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.8968968968968969e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9069069069069067e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9169169169169165e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9269269269269274e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9369369369369371e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9469469469469469e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9569569569569567e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9669669669669665e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9769769769769774e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9869869869869872e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,6.9969969969969970e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0070070070070067e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0170170170170165e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0270270270270274e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0370370370370372e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0470470470470470e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0570570570570568e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0670670670670666e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0770770770770774e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0870870870870872e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.0970970970970970e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
branch1_seg0,7.1071071071071068e-01,1.4152660814620600e+02,1.4152660814621601e+02,2.9019580333032172e+04,2.8909996133591751e+04
